host,dnt,user-agent,accept,accept-encoding,accept-language,ad,canvas,cookies,font-flash,language-flash,platform-flash,languages-js,platform,plugins,screen_width,screen_height,screen_depth,storage_local,storage_session,timezone,userAgent-js,webGLVendor,webGLRenderer
0,1,17,1,0,12,0,11,0,0,0,0,3,2,1,3,3,0,0,0,8,18,2,2
0,0,4,0,0,33,0,56,0,0,0,0,32,2,0,1,1,0,0,0,19,4,3,30
1,1,32,1,0,88,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,1,34,1,0,12,1,34,0,0,0,0,3,1,1,3,3,0,0,0,19,32,1,58
0,1,34,1,0,12,1,34,0,0,0,0,3,1,1,3,3,0,0,0,19,32,1,58
1,1,157,3,0,12,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,0,15,3,0,89,1,15,0,0,0,0,45,5,1,7,9,1,0,0,16,15,7,14
0,0,38,0,0,90,1,116,0,0,0,0,46,0,0,0,0,0,0,0,16,36,0,91
0,0,158,3,0,89,1,15,0,0,0,0,45,5,1,24,32,1,0,0,16,115,7,14
0,0,134,0,0,91,1,0,0,0,0,0,47,0,0,0,0,0,0,0,16,104,0,91
0,0,15,3,0,13,1,15,0,0,0,0,6,5,1,24,32,1,0,0,16,15,7,14
1,1,157,3,0,12,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
1,1,157,3,0,12,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,0,15,3,0,89,1,15,0,0,0,0,45,5,1,24,32,1,0,0,16,15,7,14
0,0,159,0,0,92,1,117,0,0,0,0,48,8,1,19,22,0,0,0,16,116,13,56
0,0,160,3,0,89,1,15,0,0,0,0,45,5,1,24,32,1,0,0,16,117,7,14
0,0,15,3,0,89,1,15,0,0,0,0,45,5,1,24,32,1,0,0,16,15,7,14
1,1,157,3,0,12,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,0,38,0,0,91,1,116,0,0,0,0,49,0,0,3,3,0,0,0,16,36,0,91
1,1,157,3,0,12,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,0,38,0,0,93,1,118,0,0,0,0,50,0,0,6,8,0,0,0,16,36,6,92
0,0,161,3,0,89,1,15,0,0,0,0,45,5,1,24,32,1,0,0,16,118,7,14
0,0,15,3,0,89,1,15,0,0,0,0,45,5,1,24,32,1,0,0,16,15,7,14
0,0,15,3,0,89,1,15,0,0,0,0,45,5,1,24,32,1,0,0,16,15,7,14
0,0,160,3,0,89,1,15,0,0,0,0,45,5,1,24,32,1,0,0,16,117,7,14
0,0,78,0,0,91,1,4,0,0,0,0,47,2,0,15,17,0,0,0,16,80,3,3
0,0,160,3,0,89,1,15,0,0,0,0,45,5,1,7,9,1,0,0,16,117,7,14
0,0,5,3,3,13,1,5,0,1,1,1,6,0,8,0,0,0,0,0,16,5,0,91
0,0,15,3,0,89,1,15,0,0,0,0,45,5,1,24,32,1,0,0,16,15,7,14
0,0,160,3,0,89,1,15,0,0,0,0,45,5,1,24,32,1,0,0,16,117,7,14
0,0,15,3,0,89,1,15,0,0,0,0,45,5,1,24,32,1,0,0,16,15,7,14
0,0,162,0,0,94,1,119,0,0,0,0,51,0,0,6,8,0,0,0,16,119,6,92
0,0,38,0,0,93,1,116,0,0,0,0,50,0,0,0,0,0,0,0,16,36,0,91
0,0,3,0,0,91,1,120,0,0,0,0,47,2,0,3,3,0,0,0,16,3,3,3
0,0,163,0,0,93,1,121,0,0,0,0,50,0,0,0,0,0,0,0,16,120,0,91
0,0,38,0,0,95,1,116,0,0,0,0,52,0,0,6,8,0,0,0,16,36,0,12
0,0,159,0,0,92,1,117,0,0,0,0,48,8,1,19,22,0,0,0,16,116,13,56
0,0,38,0,0,91,1,50,0,0,0,0,49,0,0,3,3,0,0,0,16,36,0,93
0,0,164,3,2,89,1,122,0,0,0,0,45,5,1,24,32,1,0,0,16,121,7,14
0,0,165,5,0,91,1,123,0,1,1,1,49,2,19,3,3,0,0,0,16,122,3,3
0,0,3,0,0,93,1,124,0,0,0,0,50,2,0,15,17,0,0,0,16,3,3,3
1,1,157,3,0,12,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,0,78,0,0,91,1,124,0,0,0,0,47,2,0,3,3,0,0,0,16,80,3,3
0,0,3,0,0,91,1,4,0,0,0,0,47,2,0,15,17,0,0,0,16,3,3,3
0,0,3,0,0,92,1,124,0,0,0,0,48,2,0,15,17,0,0,0,16,3,3,3
0,0,78,0,0,92,1,4,0,0,0,0,48,2,0,15,17,0,0,0,16,80,3,3
0,0,15,3,3,89,1,15,0,0,0,0,45,5,1,24,32,1,0,0,16,15,7,14
0,0,134,0,0,92,1,0,0,0,0,0,48,0,0,0,0,0,0,0,16,104,0,91
0,1,58,0,0,3,1,45,0,0,0,0,3,8,1,19,29,0,0,0,8,58,12,49
1,1,157,3,0,12,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
2,1,157,3,0,12,0,14,0,0,0,0,3,1,1,0,0,0,0,0,0,123,2,2
0,0,166,1,0,12,1,13,0,1,1,1,3,0,17,0,0,0,0,0,16,124,0,91
0,0,3,0,0,91,1,4,0,0,0,0,49,2,0,15,17,0,0,0,16,3,3,3
1,1,27,3,0,12,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,0,15,3,0,96,1,64,0,0,0,0,53,5,1,7,26,1,0,0,8,15,7,14
0,0,159,0,0,92,1,117,0,0,0,0,48,8,1,19,22,0,0,0,16,116,13,56
1,1,167,2,0,28,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,1,168,1,0,12,0,125,0,1,1,1,3,0,20,6,8,0,0,0,0,125,6,94
1,1,27,3,0,12,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,0,3,0,0,93,1,4,0,0,0,0,50,2,0,15,17,0,0,0,16,3,3,3
1,1,27,3,0,12,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,0,162,0,0,97,1,83,0,0,0,0,54,0,0,3,3,0,0,0,16,119,0,93
0,1,58,0,0,3,1,45,0,0,0,0,3,8,1,19,29,0,0,0,8,58,12,49
0,1,163,0,0,3,1,126,0,0,0,0,3,0,0,4,4,0,0,0,8,120,3,5
0,1,168,1,0,12,0,125,0,1,1,1,3,0,20,6,8,0,0,0,0,125,6,94
0,0,3,0,0,93,1,4,0,0,0,0,50,2,0,3,3,0,0,0,16,3,3,3
0,0,78,0,0,3,0,8,0,0,0,0,3,2,0,5,6,0,0,0,0,80,3,95
0,1,169,3,0,85,0,127,0,0,0,0,6,2,21,35,50,0,0,0,4,126,17,95
0,1,170,3,0,12,1,128,0,1,1,1,3,1,7,3,3,0,0,0,8,127,2,2
0,0,171,0,0,3,1,39,0,0,0,0,3,0,0,3,7,0,0,0,3,128,6,92
0,0,15,3,3,13,1,15,0,0,0,0,6,5,1,24,32,1,0,0,16,15,7,14
2,1,27,1,0,12,0,14,0,0,0,0,3,2,1,14,16,0,0,0,1,26,2,2
0,1,13,1,0,12,0,13,0,0,0,0,3,0,1,6,8,0,0,0,8,13,6,92
0,0,27,3,0,12,0,14,0,0,0,0,3,2,1,17,51,0,0,0,1,26,2,2
0,1,172,1,0,98,1,129,0,0,0,0,55,9,1,36,52,0,0,0,2,129,12,86
0,0,173,0,0,99,1,117,0,0,0,0,56,8,1,19,29,0,0,0,0,130,13,76
1,1,73,1,0,12,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,0,174,3,0,89,1,15,0,0,0,0,45,5,1,24,32,1,0,0,16,131,7,14
0,1,35,1,0,12,0,130,0,0,0,0,3,1,1,3,3,0,0,0,12,33,1,96
0,1,168,1,0,12,1,125,0,0,0,0,3,0,1,6,8,0,0,0,0,125,6,94
0,0,171,0,0,3,1,39,0,0,0,0,3,0,0,3,7,0,0,0,3,128,6,92
0,0,167,0,0,38,1,131,0,0,0,0,37,2,0,15,17,0,0,0,16,132,3,97
0,0,175,3,0,5,1,15,0,0,0,0,5,5,1,24,32,1,0,0,1,133,7,14
0,1,46,1,0,28,1,14,0,0,0,0,27,2,1,37,4,0,0,0,4,46,2,2
0,1,176,3,0,100,0,132,0,0,0,0,57,4,1,38,53,0,0,0,4,134,18,98
1,1,3,0,0,101,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,1,34,1,0,102,0,133,0,1,1,1,58,1,7,3,3,0,0,0,5,32,2,2
0,1,177,1,0,12,0,134,0,0,0,0,3,2,1,15,17,0,0,0,3,135,3,63
0,1,168,1,0,12,0,125,0,1,1,1,3,0,20,6,8,0,0,0,0,125,6,94
0,0,15,3,0,13,0,64,0,0,0,0,6,5,1,7,26,1,0,0,3,15,7,14
0,1,3,0,0,3,0,4,0,0,0,0,3,2,14,6,8,0,0,0,8,3,3,3
0,1,168,1,0,12,0,125,0,1,1,1,3,0,20,6,8,0,0,0,0,125,6,94
0,1,178,3,0,6,0,14,0,0,0,0,59,11,1,39,54,3,0,0,1,136,2,2
1,1,179,1,0,12,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
1,1,179,1,0,12,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,0,180,3,0,12,1,135,0,0,0,0,3,1,1,0,0,0,0,0,1,137,16,81
1,1,179,1,0,12,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
1,1,179,1,0,12,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
1,1,179,1,0,12,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
1,1,179,1,0,12,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
1,1,179,1,0,12,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,1,179,1,0,12,0,136,0,0,0,0,3,3,1,40,55,0,0,0,0,138,5,99
0,0,181,0,0,6,0,137,0,0,0,0,6,1,1,27,2,0,0,0,1,139,3,5
0,1,168,1,0,12,0,125,0,1,1,1,3,0,20,6,8,0,0,0,0,125,6,94
0,0,182,0,0,103,1,138,0,0,0,0,60,8,1,10,47,0,0,0,4,140,12,36
0,1,168,1,0,12,0,125,0,1,1,1,3,0,20,6,8,0,0,0,0,125,6,94
0,1,123,1,0,11,0,100,0,0,0,0,11,0,1,4,4,0,0,0,0,101,0,6
0,0,183,2,3,6,1,139,0,0,0,0,61,2,1,27,2,0,0,0,16,141,2,2
0,0,184,3,2,13,0,27,0,0,0,0,6,12,1,41,5,1,0,0,25,142,2,2
0,1,185,3,0,12,1,140,0,0,0,0,3,9,1,28,46,0,0,0,4,143,12,100
0,1,186,1,0,12,0,141,0,0,0,0,3,3,1,40,55,0,0,0,0,144,5,99
1,1,187,2,0,3,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,0,78,0,0,104,1,56,0,0,0,0,62,2,0,3,3,0,0,0,19,80,3,30
2,0,17,1,0,12,1,142,0,0,0,0,3,2,1,12,3,0,0,0,8,18,3,101
0,0,188,5,0,3,1,114,0,0,0,0,3,0,0,0,0,0,0,0,0,145,0,91
1,1,27,1,0,12,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,1,3,0,0,105,0,9,0,0,0,0,63,2,0,21,1,0,0,0,19,3,3,102
0,0,171,0,0,3,1,39,0,0,0,0,3,0,0,3,7,0,0,0,3,128,6,92
0,1,189,0,0,3,1,143,0,0,0,0,3,1,12,0,0,0,0,0,8,146,1,103
0,1,34,1,0,12,0,144,0,0,0,0,3,1,1,5,6,0,0,0,0,32,18,104
1,1,190,2,0,3,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
1,1,191,2,0,3,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
1,1,192,2,0,3,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,0,43,0,0,106,0,145,0,0,0,0,64,1,0,5,6,0,0,0,18,41,1,87
0,0,3,0,0,107,1,146,0,0,0,0,27,2,0,1,1,0,0,0,18,3,3,5
0,0,193,0,0,3,1,39,0,0,0,0,3,0,11,3,7,6,0,0,3,147,6,92
0,0,3,0,0,107,1,147,0,0,0,0,27,2,0,4,12,0,0,0,18,3,3,3
0,0,3,0,0,107,1,147,0,0,0,0,27,2,0,3,3,0,0,0,18,3,3,3
0,0,171,0,0,3,1,39,0,0,0,0,3,0,0,3,7,0,0,0,3,128,6,92
0,0,193,0,0,3,1,39,0,0,0,0,3,0,11,3,7,6,0,0,3,147,6,92
0,0,193,0,0,3,1,39,0,0,0,0,3,2,11,3,7,6,0,0,3,147,0,6
1,0,3,0,0,107,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,0,171,0,0,3,1,39,0,0,0,0,3,0,11,3,7,6,0,0,3,128,0,6
0,1,11,1,0,108,0,11,0,0,0,0,65,2,1,3,3,0,0,0,3,11,3,65
1,0,3,0,0,107,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,1,11,1,0,12,1,14,0,0,0,0,3,2,1,42,53,0,0,0,1,11,2,2
0,1,194,5,0,109,1,148,0,0,0,0,66,1,0,3,3,0,0,0,7,148,18,105
0,1,123,1,0,11,0,100,0,0,0,0,11,0,1,4,4,0,0,0,0,101,0,6
0,1,3,0,2,105,0,9,0,0,0,0,3,2,0,1,1,0,0,0,19,3,3,5
0,0,195,0,0,110,0,149,0,1,1,1,67,2,22,3,3,0,0,0,12,149,3,20
0,1,11,1,0,12,0,11,0,0,0,0,3,2,1,3,3,0,0,0,26,11,3,101
0,0,196,2,0,15,1,150,0,0,0,0,15,2,0,2,1,0,0,0,11,150,3,71
0,0,197,1,3,111,1,151,0,0,0,0,3,2,23,11,0,0,0,0,23,151,3,106
0,0,198,0,0,19,0,9,0,1,1,1,18,2,24,3,3,0,0,0,23,152,3,107
0,0,4,0,0,112,0,152,0,0,0,0,68,2,0,5,6,0,0,0,18,4,3,65
0,0,199,5,0,111,1,8,0,0,0,0,3,2,0,3,56,0,0,0,16,153,3,3
0,1,4,0,0,113,0,9,0,0,0,0,69,2,0,4,5,0,0,0,23,4,3,107
0,1,53,1,0,12,1,153,0,0,0,0,3,2,1,43,57,0,0,0,19,154,2,2
0,0,200,5,0,19,0,9,0,0,0,0,18,2,11,3,3,0,0,0,23,155,3,107
0,0,201,0,0,3,1,154,0,0,0,0,3,0,0,0,0,0,0,0,8,156,0,93
0,1,77,1,0,114,1,155,0,0,0,0,70,0,1,3,3,0,0,0,16,79,18,108
0,0,145,0,0,28,1,156,0,0,0,0,27,0,25,29,38,0,0,0,18,107,6,92
1,1,17,1,0,12,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,0,202,3,2,13,0,157,0,0,0,0,6,0,3,4,4,0,0,0,3,157,0,6
0,1,168,1,0,12,0,125,0,1,1,1,3,0,20,6,8,0,0,0,0,125,6,94
0,1,203,5,0,115,1,158,0,0,0,0,33,2,11,1,1,0,0,0,27,158,19,26
0,1,14,3,0,12,0,14,0,0,0,0,3,4,1,2,58,0,0,0,1,14,2,2
0,1,204,1,0,116,1,159,0,0,0,0,71,9,1,28,46,0,0,0,16,159,12,100
0,1,17,1,0,28,1,160,0,0,0,0,27,2,1,4,12,0,0,0,18,18,3,23
0,0,78,0,0,38,1,161,0,0,0,0,37,2,0,3,3,0,0,0,16,80,3,25
0,0,205,0,0,117,3,18,2,3,3,3,13,7,10,9,11,5,2,2,10,17,9,17
0,0,4,0,0,118,0,4,0,0,0,0,72,2,0,15,17,0,0,0,16,4,3,3
0,1,3,0,0,93,0,8,0,0,0,0,50,2,0,11,0,0,0,0,16,3,3,109
0,1,206,1,0,12,0,14,0,0,0,0,3,2,1,44,59,7,0,0,1,160,2,2
0,0,145,0,0,28,1,156,0,0,0,0,27,0,25,29,38,0,0,0,18,107,6,92
0,1,168,1,0,12,0,125,0,1,1,1,3,0,20,6,8,0,0,0,0,125,6,94
0,0,3,0,0,119,1,8,0,0,0,0,73,2,0,3,3,0,0,0,4,3,3,25
0,1,168,1,0,12,0,125,0,1,1,1,3,0,20,6,8,0,0,0,0,125,6,94
0,0,207,0,0,38,1,156,0,0,0,0,27,0,25,29,38,0,0,0,18,107,6,92
0,0,208,0,0,73,1,162,0,0,0,0,74,8,1,19,22,0,0,0,12,161,13,69
0,0,6,3,1,6,1,6,0,0,0,0,6,1,1,2,5,0,0,0,3,6,3,5
0,0,53,1,0,12,1,163,0,1,1,1,3,2,6,6,8,0,0,0,8,154,3,30
0,0,3,0,0,120,1,8,0,0,0,0,11,2,0,3,3,0,0,0,4,3,3,25
0,0,4,0,0,91,1,4,0,0,0,0,47,2,0,4,12,0,0,0,16,4,3,3
0,0,15,3,0,13,1,15,0,0,0,0,6,5,1,7,26,1,0,0,16,15,7,14
0,1,209,3,0,12,1,22,0,4,4,4,75,13,26,45,60,8,4,4,28,162,9,17
0,1,168,1,0,12,0,125,0,1,1,1,3,0,20,6,8,0,0,0,0,125,6,94
0,0,3,0,0,120,1,8,0,0,0,0,11,2,0,3,3,0,0,0,4,3,3,25
0,1,209,3,0,12,1,22,0,4,4,4,75,13,26,45,60,8,4,4,28,162,9,17
0,0,210,5,0,111,1,8,0,0,0,0,3,2,0,15,17,0,0,0,16,163,3,25
0,1,53,1,0,114,0,164,0,0,0,0,70,2,1,46,6,0,0,0,16,154,3,20
0,0,17,1,0,121,1,165,0,1,1,1,76,2,27,3,3,0,0,0,4,18,3,25
0,1,11,1,0,122,0,166,0,0,0,0,77,2,1,3,3,0,0,0,4,11,2,2
0,1,211,1,0,85,1,167,0,0,0,0,3,2,1,2,61,0,0,0,0,164,3,40
0,1,13,1,0,85,1,13,0,0,0,0,3,0,1,0,0,0,0,0,0,13,0,91
0,1,168,1,0,12,0,168,0,1,1,1,3,0,20,3,3,0,0,0,0,125,6,94
0,1,35,1,0,12,1,34,0,0,0,0,3,1,1,1,1,0,0,0,22,33,1,58
0,0,171,0,0,3,1,0,0,0,0,0,3,0,11,3,7,6,0,0,3,128,0,6
0,1,27,3,0,12,0,14,0,0,0,0,3,1,1,11,44,0,0,0,1,68,2,2
0,1,168,1,0,12,0,125,0,1,1,1,3,0,20,6,8,0,0,0,0,125,6,94
0,1,3,0,0,123,0,169,0,0,0,0,78,2,0,15,17,0,0,0,4,3,3,110
2,0,88,3,0,13,1,64,0,0,0,0,6,5,1,7,26,1,0,0,3,90,7,14
1,0,6,3,1,6,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,0,212,3,0,124,1,64,0,0,0,0,79,5,1,7,26,1,0,0,4,165,7,14
2,1,213,0,0,24,1,27,0,0,0,0,23,8,1,28,12,0,0,0,4,166,2,2
0,1,27,1,0,1,1,14,0,0,0,0,1,2,1,0,62,0,0,0,1,26,2,2
0,1,168,1,0,12,0,170,0,1,1,1,3,0,20,6,8,0,0,0,0,125,6,94
0,1,27,1,0,1,1,14,0,0,0,0,3,2,1,0,62,0,0,0,1,26,2,2
0,0,3,0,0,125,0,171,0,0,0,0,80,2,0,3,7,0,0,0,4,3,3,5
0,1,27,1,0,12,1,14,0,0,0,0,3,2,1,3,63,0,0,0,1,26,2,2
0,0,15,3,0,124,1,15,0,0,0,0,79,5,1,7,9,1,0,0,4,15,7,14
0,1,27,1,0,12,1,14,0,0,0,0,3,2,1,0,62,0,0,0,1,26,2,2
0,1,168,1,0,12,0,125,0,1,1,1,3,0,20,6,8,0,0,0,0,125,6,94
0,0,212,3,0,124,1,15,0,0,0,0,79,5,1,7,9,1,0,0,4,165,7,14
0,1,214,0,0,126,1,4,0,0,0,0,81,2,13,3,7,0,0,0,4,167,3,97
0,0,4,0,0,3,1,8,0,0,0,0,3,2,0,3,3,0,0,0,19,4,3,111
0,1,168,1,0,12,0,125,0,1,1,1,3,0,20,6,8,0,0,0,0,125,6,94
0,0,166,1,0,12,1,13,0,1,1,1,3,0,17,0,0,0,0,0,16,124,0,91
0,1,168,1,0,12,0,125,0,1,1,1,3,0,20,6,8,0,0,0,0,125,6,94
0,0,17,1,0,121,1,165,0,0,0,0,76,2,1,3,3,0,0,0,4,18,3,25
1,0,215,3,46,12,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,0,201,0,0,127,0,172,0,0,0,0,82,0,0,0,0,0,0,0,18,156,0,112
0,1,168,1,0,12,0,125,0,1,1,1,3,0,20,6,8,0,0,0,0,125,6,94
0,0,145,0,0,28,1,156,0,0,0,0,3,0,25,29,38,0,0,0,8,107,6,92
0,0,38,0,0,38,1,116,0,0,0,0,37,0,0,0,0,0,0,0,16,36,0,113
0,0,216,0,0,3,1,173,0,0,0,0,3,8,1,47,64,0,0,0,1,168,12,42
0,0,217,3,0,12,0,95,0,0,0,0,3,9,1,48,65,0,0,0,1,68,12,42
0,0,67,0,0,35,1,174,0,0,0,0,34,0,0,6,8,0,0,0,3,67,3,5
0,0,15,3,0,124,1,15,0,0,0,0,79,5,1,7,9,1,0,0,4,15,7,14
0,1,168,1,0,12,0,125,0,1,1,1,3,0,20,6,8,0,0,0,0,125,6,94
1,0,18,3,3,12,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,0,218,3,0,13,1,15,0,0,0,0,6,5,1,7,9,1,0,0,0,169,7,14
0,1,101,3,3,13,1,15,0,0,0,0,6,5,1,24,32,1,0,0,3,170,7,14
0,0,15,3,0,13,0,15,0,0,0,0,6,5,1,24,32,1,0,0,3,15,7,14
0,0,219,0,0,3,0,39,0,0,0,0,3,0,0,12,66,0,0,0,5,171,6,34
0,0,67,0,0,35,1,174,0,0,0,0,34,0,0,6,8,0,0,0,3,67,3,5
0,1,168,1,0,12,0,175,0,1,1,1,3,0,20,6,8,0,0,0,0,125,6,94
0,0,220,3,0,13,1,5,0,0,0,0,6,0,3,12,66,0,0,0,5,172,6,34
0,0,3,0,0,107,1,146,0,0,0,0,27,2,0,3,3,0,0,0,18,3,3,5
0,1,14,3,0,12,1,14,0,0,0,0,3,4,1,24,67,0,0,0,1,14,2,2
0,0,127,1,0,12,1,176,0,0,0,0,3,1,1,5,14,0,0,0,1,103,16,114
0,1,168,1,0,12,0,177,0,1,1,1,3,0,20,49,68,3,0,0,0,125,6,94
0,1,221,0,0,3,1,50,0,0,0,0,3,0,0,4,4,0,0,0,22,173,0,4
0,0,222,0,0,128,1,178,0,0,0,0,83,8,1,28,46,0,0,0,23,174,12,86
0,0,222,0,0,128,1,178,0,0,0,0,83,8,1,28,46,0,0,0,23,174,12,86
0,0,223,0,3,4,1,179,0,0,0,0,84,4,1,28,46,0,0,0,4,175,12,86
2,1,32,3,0,1,0,180,0,0,0,0,1,9,1,24,69,0,0,0,4,30,12,115
0,0,73,1,0,12,0,181,0,1,1,1,3,3,7,3,3,0,0,0,4,75,1,116
0,0,15,3,0,129,1,15,0,0,0,0,85,5,1,7,9,1,0,0,4,15,7,14
0,0,17,1,0,12,1,11,0,1,1,1,3,2,28,3,3,0,0,0,16,18,3,3
0,1,17,1,0,12,1,11,0,1,1,1,3,2,28,3,3,0,0,0,16,18,3,3
0,1,22,0,0,130,1,182,0,0,0,0,86,2,0,15,17,0,0,0,19,22,3,5
0,0,15,3,0,13,1,64,0,0,0,0,6,5,1,20,33,1,0,0,19,15,7,14
0,1,127,1,0,12,1,34,0,1,1,1,3,1,7,3,3,0,0,0,4,103,5,117
0,1,168,1,0,12,0,183,0,1,1,1,3,0,20,3,3,0,0,0,0,125,6,94
0,0,224,3,2,14,1,184,0,0,0,0,14,2,1,11,0,0,0,0,4,176,3,97
0,0,225,1,0,12,0,181,0,1,1,1,3,3,7,3,3,0,0,0,4,177,1,116
0,1,224,3,2,14,1,184,0,0,0,0,14,2,1,11,0,0,0,0,4,176,3,97
0,0,16,4,1,6,1,6,0,0,0,0,6,8,1,19,23,0,0,0,3,44,3,5
0,0,226,0,0,115,1,185,0,0,0,0,33,1,0,5,3,0,0,0,12,178,1,118
1,0,227,1,0,85,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,0,3,0,0,4,0,8,0,0,0,0,35,2,0,3,3,0,0,0,0,3,3,119
0,0,228,0,0,125,1,3,0,0,0,0,80,2,12,3,3,0,0,0,4,179,3,23
0,1,168,1,0,12,0,186,0,1,1,1,3,0,20,3,3,0,0,0,0,125,6,94
0,1,229,1,0,11,0,187,0,0,0,0,11,0,1,0,0,0,0,0,4,180,0,120
0,0,230,0,0,131,1,188,0,0,0,0,87,0,0,6,8,0,0,0,16,181,0,4
0,1,17,1,0,132,1,165,0,1,1,1,50,2,6,3,3,0,0,0,16,18,3,55
0,1,17,1,0,11,0,189,0,0,0,0,11,2,1,37,70,0,0,0,4,18,3,121
0,0,162,0,0,133,0,83,0,0,0,0,88,0,0,4,4,0,0,0,22,119,0,4
0,1,168,1,0,12,0,190,0,1,1,1,3,0,20,50,71,9,0,0,0,125,6,94
0,0,6,3,1,6,1,6,0,0,0,0,6,1,1,2,5,0,0,0,3,6,3,5
0,0,134,0,0,134,0,116,0,0,0,0,89,0,0,0,0,0,0,0,16,104,0,91
0,0,3,0,0,135,1,191,0,0,0,0,90,2,0,3,3,0,0,0,19,3,3,5
0,0,26,0,0,3,1,192,0,0,0,0,3,2,0,1,1,0,0,0,27,25,3,73
0,0,3,0,0,135,1,191,0,0,0,0,90,2,0,3,3,0,0,0,19,3,3,5
0,0,231,2,0,32,1,193,0,0,0,0,31,9,1,28,72,0,0,0,19,182,2,2
0,1,232,1,0,11,0,194,0,1,1,1,11,2,29,3,3,0,0,0,4,183,3,122
0,1,168,1,0,12,0,195,0,1,1,1,3,0,20,51,73,7,0,0,0,125,3,123
0,0,15,3,0,136,1,15,0,0,0,0,91,5,1,7,26,1,0,0,4,15,7,14
0,1,17,1,0,137,0,11,0,0,0,0,92,2,1,3,3,0,0,0,4,18,3,124
0,0,4,0,0,138,0,4,0,0,0,0,93,2,0,3,3,0,0,0,3,4,3,101
0,1,17,1,0,28,1,160,0,0,0,0,27,2,1,4,12,0,0,0,18,18,3,23
0,0,233,3,0,28,1,196,0,1,1,1,27,2,30,1,1,0,0,0,18,184,3,101
0,0,3,0,0,139,1,191,0,0,0,0,94,2,0,3,3,0,0,0,19,3,3,5
0,0,3,0,0,107,1,147,0,0,0,0,27,2,0,15,17,0,0,0,18,3,3,23
0,1,13,1,0,12,1,13,0,0,0,0,3,0,1,6,8,0,0,0,1,13,0,12
0,0,38,0,0,38,1,116,0,0,0,0,37,0,0,0,0,0,0,0,16,36,0,113
0,0,134,0,0,19,1,50,0,0,0,0,18,0,0,0,0,0,0,0,22,104,0,125
0,1,232,1,0,11,0,194,0,1,1,1,11,2,29,3,3,0,0,0,4,183,3,122
0,1,234,1,0,12,0,197,0,1,1,1,3,2,31,5,6,0,0,0,22,185,3,40
0,0,28,0,0,3,1,192,0,0,0,0,3,2,0,1,1,0,0,0,2,186,3,18
0,0,145,1,0,114,1,198,0,0,0,0,70,0,1,0,0,0,0,0,16,107,0,113
0,0,5,3,0,140,1,5,0,0,0,0,61,0,32,0,0,0,0,0,16,5,0,113
0,0,4,0,0,33,1,56,0,0,0,0,32,2,0,1,1,0,0,0,19,4,3,10
0,0,11,1,0,12,1,11,0,0,0,0,3,2,1,1,1,0,0,0,19,11,3,10
0,0,38,0,0,38,1,116,0,0,0,0,37,0,0,0,0,0,0,0,16,36,0,113
0,1,34,1,0,12,1,34,0,0,0,0,3,1,1,3,7,0,0,0,4,32,16,126
0,0,158,3,0,89,1,15,0,0,0,0,45,5,1,24,32,1,0,0,16,115,7,14
0,0,145,1,0,114,1,198,0,0,0,0,70,0,1,0,0,0,0,0,16,107,0,113
